payment_event_id,transaction_id,attempt_number,payment_method,attempt_timestamp,latency_ms,status,amount_npr
PE000014769,T00013953,1,Cash,2024-01-22 20:30:26,1636,success,11065
PE000014770,T00013954,1,IME Pay,2025-08-10 17:56:31,1276,success,30305
PE000014771,T00013955,1,Card,2024-11-14 18:37:25,1482,success,16086
PE000014772,T00013956,1,eSewa,2025-11-29 18:18:06,887,success,3350
PE000014773,T00013957,1,FonePay,2025-01-06 13:07:24,1312,success,16408
PE000014774,T00013958,1,eSewa,2024-11-16 14:09:38,2244,success,5434
PE000014775,T00013959,1,FonePay,2026-03-28 21:45:40,1231,success,183
PE000014776,T00013960,1,IME Pay,2025-08-16 17:36:42,757,success,12241
PE000014777,T00013961,1,FonePay,2024-02-12 12:26:47,1269,success,7066
PE000014778,T00013962,1,Khalti,2024-12-28 14:33:21,1883,success,1559
PE000014779,T00013963,1,Khalti,2024-04-26 23:26:03,1678,success,15818
PE000014780,T00013964,1,Card,2025-07-05 18:25:19,167,success,1652
PE000014781,T00013965,1,IME Pay,2026-01-05 11:31:56,1589,success,24312
PE000014782,T00013966,1,Card,2025-02-26 16:54:58,665,success,2024
PE000014783,T00013967,1,eSewa,2025-11-18 16:43:45,1565,success,1818
PE000014784,T00013968,1,Card,2025-10-27 21:01:30,2032,success,363
PE000014785,T00013969,1,Khalti,2025-07-06 15:43:15,2411,success,240
PE000014786,T00013970,1,Khalti,2025-06-14 18:46:57,2393,success,838
PE000014787,T00013971,1,Khalti,2024-06-11 09:11:37,1982,success,8495
PE000014788,T00013972,1,Cash,2024-12-22 18:26:01,1136,success,1994
PE000014789,T00013973,1,Cash,2025-04-03 13:00:55,1189,success,3682
PE000014790,T00013974,1,IME Pay,2025-12-30 20:32:44,120,success,8254
PE000014791,T00013975,1,IME Pay,2024-02-06 17:17:02,676,success,7478
PE000014792,T00013976,1,Card,2024-04-29 18:42:00,601,success,5148
PE000014793,T00013977,1,FonePay,2025-09-28 18:44:58,1602,success,419
PE000014794,T00013978,1,Khalti,2024-05-10 11:37:24,2214,success,740
PE000014795,T00013979,1,eSewa,2026-01-31 20:35:51,2094,success,9743
PE000014796,T00013980,1,eSewa,2024-08-02 19:08:00,1901,success,19546
PE000014797,T00013981,1,Khalti,2025-06-03 10:11:19,670,success,8331
PE000014798,T00013982,1,eSewa,2024-07-04 20:27:21,1550,success,3445
PE000014799,T00013983,1,eSewa,2025-04-26 16:48:42,1654,success,373
PE000014800,T00013984,1,eSewa,2025-01-05 17:38:52,899,success,845
PE000014801,T00013985,1,Khalti,2024-04-20 12:55:24,743,success,1243
PE000014802,T00013986,1,Khalti,2024-05-25 10:10:09,333,success,5808
PE000014803,T00013987,1,IME Pay,2026-03-04 12:02:46,1679,success,1182
PE000014804,T00013988,1,Card,2025-06-29 12:49:40,1174,success,6451
PE000014805,T00013989,1,Khalti,2024-05-11 21:21:09,1920,success,4499
PE000014806,T00013990,1,Cash,2024-06-09 17:26:37,2039,success,1794
PE000014807,T00013991,1,IME Pay,2026-02-04 16:58:24,910,success,5797
PE000014808,T00013992,1,Cash,2024-10-04 18:34:12,1574,success,3051
PE000014809,T00013993,1,Khalti,2026-01-03 13:28:27,1018,success,6801
PE000014810,T00013994,1,Khalti,2025-10-18 19:58:53,619,success,2190
PE000014811,T00013995,1,eSewa,2025-12-16 20:08:56,1485,success,799
PE000014812,T00013996,1,FonePay,2025-05-23 10:05:45,1918,retry,3538
PE000014813,T00013996,2,FonePay,2025-05-23 10:05:51,925,success,3538
PE000014814,T00013997,1,IME Pay,2025-07-24 08:37:54,524,success,12498
PE000014815,T00013998,1,Cash,2024-12-27 14:46:52,1232,success,19707
PE000014816,T00013999,1,eSewa,2025-08-23 15:17:26,1967,success,5822
PE000014817,T00014000,1,Cash,2024-05-17 19:15:14,1525,success,2640
PE000014818,T00014001,1,eSewa,2025-11-19 20:15:43,1954,success,5007
PE000014819,T00014002,1,eSewa,2025-01-21 16:58:38,1093,success,2352
PE000014820,T00014003,1,eSewa,2025-01-21 13:06:46,1844,success,1200
PE000014821,T00014004,1,Khalti,2026-02-23 10:23:09,2042,success,2257
PE000014822,T00014005,1,Cash,2024-09-03 11:40:41,643,success,208
PE000014823,T00014006,1,Card,2024-08-30 16:29:55,1480,success,5361
PE000014824,T00014007,1,Khalti,2025-03-29 12:05:10,1053,retry,5092
PE000014825,T00014007,2,Khalti,2025-03-29 12:05:16,1789,success,5092
PE000014826,T00014008,1,FonePay,2025-02-22 07:19:55,1716,success,211
PE000014827,T00014009,1,eSewa,2025-06-15 17:55:52,1562,success,4859
PE000014828,T00014010,1,Cash,2026-03-08 20:14:38,1532,success,15817
PE000014829,T00014011,1,eSewa,2024-06-29 16:05:26,1446,success,6787
PE000014830,T00014012,1,Khalti,2025-08-31 12:49:22,2291,success,1643
PE000014831,T00014013,1,IME Pay,2024-01-22 16:19:25,1466,success,1834
PE000014832,T00014014,1,Cash,2024-09-03 19:47:26,1712,success,7337
PE000014833,T00014015,1,Cash,2026-01-11 17:18:52,1031,success,1791
PE000014834,T00014016,1,FonePay,2024-07-30 17:07:42,1435,success,9812
PE000014835,T00014017,1,FonePay,2024-11-03 17:45:58,629,success,8285
PE000014836,T00014018,1,Card,2025-05-01 16:02:15,2195,success,9361
PE000014837,T00014019,1,IME Pay,2025-12-26 16:34:49,809,success,2050
PE000014838,T00014020,1,Khalti,2026-03-29 10:07:26,1520,success,2119
PE000014839,T00014021,1,FonePay,2024-05-27 17:19:55,538,success,1668
PE000014840,T00014022,1,Khalti,2026-03-08 16:27:20,1282,success,1622
PE000014841,T00014023,1,Card,2025-09-27 17:06:57,1515,success,7816
PE000014842,T00014024,1,IME Pay,2025-12-29 21:23:02,181,success,18978
PE000014843,T00014025,1,IME Pay,2024-07-21 14:57:33,992,success,3602
PE000014844,T00014026,1,eSewa,2026-01-31 09:36:50,792,success,3372
PE000014845,T00014027,1,Card,2026-03-18 14:23:46,228,success,17414
PE000014846,T00014028,1,Khalti,2025-08-11 17:28:44,678,success,17084
PE000014847,T00014029,1,Cash,2025-06-13 09:01:37,1832,success,695
PE000014848,T00014030,1,Card,2024-09-16 19:34:39,1400,success,1025
PE000014849,T00014031,1,ConnectIPS,2025-01-20 17:11:12,1690,success,6606
PE000014850,T00014032,1,FonePay,2025-12-11 18:24:11,2416,success,5412
PE000014851,T00014033,1,Khalti,2026-02-23 17:32:31,1866,success,890
PE000014852,T00014034,1,Cash,2025-12-11 15:07:22,120,success,4555
PE000014853,T00014035,1,IME Pay,2025-01-22 16:12:50,1245,success,980
PE000014854,T00014036,1,Khalti,2025-08-05 08:54:25,1663,success,4614
PE000014855,T00014037,1,Khalti,2024-07-08 19:55:33,1588,success,2854
PE000014856,T00014038,1,Khalti,2024-10-19 19:18:29,552,success,1045
PE000014857,T00014039,1,Khalti,2024-06-02 14:19:48,2239,success,4734
PE000014858,T00014040,1,FonePay,2025-02-08 21:07:13,458,success,12349
PE000014859,T00014041,1,Card,2025-06-08 17:40:18,1393,success,3865
PE000014860,T00014042,1,Card,2025-11-23 17:58:34,1561,success,11075
PE000014861,T00014043,1,FonePay,2025-09-04 19:46:10,1365,success,1144
PE000014862,T00014044,1,Cash,2024-05-26 18:42:35,1701,success,1319
PE000014863,T00014045,1,eSewa,2025-11-21 20:29:07,504,success,528
PE000014864,T00014046,1,Khalti,2025-06-28 14:41:04,2269,success,184
PE000014865,T00014047,1,Card,2025-03-14 19:02:22,1929,success,13275
PE000014866,T00014048,1,FonePay,2025-10-17 22:58:02,1402,success,4509
PE000014867,T00014049,1,FonePay,2025-05-12 18:20:55,1992,success,22996
PE000014868,T00014050,1,IME Pay,2024-02-14 18:51:09,1153,success,1168
PE000014869,T00014051,1,FonePay,2024-11-01 20:46:40,2085,success,3671
PE000014870,T00014052,1,eSewa,2025-03-23 14:40:25,2057,success,5788
PE000014871,T00014053,1,Card,2024-09-22 19:43:31,1450,success,2747
PE000014872,T00014054,1,Khalti,2026-01-05 23:06:57,442,success,9399
PE000014873,T00014055,1,eSewa,2026-03-03 09:28:50,1660,success,22277
PE000014874,T00014056,1,ConnectIPS,2024-03-30 08:29:40,933,success,1702
PE000014875,T00014057,1,eSewa,2026-01-04 22:01:39,1706,success,273
PE000014876,T00014058,1,IME Pay,2026-03-22 20:21:22,2184,success,16953
PE000014877,T00014059,1,Card,2025-01-13 15:09:18,1703,success,18655
PE000014878,T00014060,1,Card,2024-06-11 19:20:05,933,success,12418
PE000014879,T00014061,1,FonePay,2024-07-03 18:36:02,1187,success,1296
PE000014880,T00014062,1,eSewa,2024-06-20 19:39:17,1245,success,8379
PE000014881,T00014063,1,Card,2024-12-29 15:49:20,907,success,2544
PE000014882,T00014064,1,IME Pay,2024-01-07 10:55:32,1123,success,8234
PE000014883,T00014065,1,IME Pay,2025-01-31 19:44:49,1279,success,484
PE000014884,T00014066,1,FonePay,2024-09-18 13:51:05,1799,success,5208
PE000014885,T00014067,1,Card,2026-03-21 18:59:15,367,success,4983
PE000014886,T00014068,1,Khalti,2024-05-12 16:53:51,192,success,5101
PE000014887,T00014069,1,Card,2026-03-10 19:14:43,2794,success,1366
PE000014888,T00014070,1,Cash,2025-01-31 17:42:40,2277,success,608
PE000014889,T00014071,1,Cash,2025-05-30 22:11:08,1801,success,9229
PE000014890,T00014072,1,ConnectIPS,2024-07-19 14:30:05,1127,success,1441
PE000014891,T00014073,1,Khalti,2024-09-03 14:34:36,1403,success,706
PE000014892,T00014074,1,FonePay,2025-10-21 12:48:54,1400,success,3086
PE000014893,T00014075,1,eSewa,2024-03-07 17:47:18,1853,success,3015
PE000014894,T00014076,1,ConnectIPS,2025-08-17 15:49:03,2020,success,4443
PE000014895,T00014077,1,Cash,2026-02-15 18:42:16,494,success,2943
PE000014896,T00014078,1,Card,2025-07-19 18:47:11,925,success,31
PE000014897,T00014079,1,Khalti,2025-09-28 11:14:05,1458,success,16689
PE000014898,T00014080,1,FonePay,2026-01-24 10:58:54,854,success,1497
PE000014899,T00014081,1,FonePay,2024-02-05 08:16:14,2110,success,11404
PE000014900,T00014082,1,Card,2024-06-21 19:35:28,2382,success,8811
PE000014901,T00014083,1,FonePay,2025-02-03 16:04:54,2008,success,2016
PE000014902,T00014084,1,Khalti,2024-05-20 08:46:51,2111,success,1422
PE000014903,T00014085,1,IME Pay,2024-01-04 19:51:00,2645,success,1028
PE000014904,T00014086,1,Card,2024-06-07 12:42:51,1692,success,3848
PE000014905,T00014087,1,eSewa,2025-02-20 14:51:34,1366,success,6712
PE000014906,T00014088,1,FonePay,2024-03-16 17:03:03,268,success,4413
PE000014907,T00014089,1,Cash,2025-12-22 07:18:52,1551,success,7125
PE000014908,T00014090,1,IME Pay,2025-06-15 18:23:32,695,success,13059
PE000014909,T00014091,1,IME Pay,2025-05-26 13:50:01,755,success,8407
PE000014910,T00014092,1,eSewa,2024-11-13 20:33:18,1205,success,868
PE000014911,T00014093,1,eSewa,2025-05-24 18:22:58,1708,success,6799
PE000014912,T00014094,1,Card,2024-05-04 09:20:36,1638,success,7371
PE000014913,T00014095,1,Khalti,2026-02-16 19:10:23,2011,success,4765
PE000014914,T00014096,1,Khalti,2025-02-04 16:50:58,1149,success,15073
PE000014915,T00014097,1,Card,2026-02-10 20:01:24,1415,success,3532
PE000014916,T00014098,1,ConnectIPS,2024-06-06 18:00:17,188,success,1505
PE000014917,T00014099,1,IME Pay,2024-03-19 11:19:16,1247,success,1318
PE000014918,T00014100,1,Card,2025-09-27 16:13:54,1900,success,1211
PE000014919,T00014101,1,FonePay,2024-02-18 21:07:09,1523,success,3322
PE000014920,T00014102,1,Khalti,2025-11-27 09:08:13,625,success,16752
PE000014921,T00014103,1,Cash,2024-05-28 18:31:12,459,success,2541
PE000014922,T00014104,1,Khalti,2025-03-30 17:06:43,1194,success,3138
PE000014923,T00014105,1,Khalti,2026-01-22 14:37:24,1597,success,1729
PE000014924,T00014106,1,FonePay,2024-06-07 09:55:00,1079,success,557
PE000014925,T00014107,1,Card,2024-09-20 20:00:40,902,success,3799
PE000014926,T00014108,1,Cash,2026-02-15 13:39:06,1046,success,3379
PE000014927,T00014109,1,FonePay,2024-05-03 16:04:23,945,success,4895
PE000014928,T00014110,1,Cash,2026-03-10 18:23:23,1895,success,2561
PE000014929,T00014111,1,eSewa,2024-03-31 11:32:11,666,success,11344
PE000014930,T00014112,1,Cash,2025-08-29 15:38:16,1194,success,4760
PE000014931,T00014113,1,FonePay,2025-12-20 20:04:19,1069,success,4740
PE000014932,T00014114,1,eSewa,2024-07-05 11:24:34,1634,success,3067
PE000014933,T00014115,1,eSewa,2026-02-01 19:56:41,670,success,1876
PE000014934,T00014116,1,IME Pay,2025-06-07 19:47:15,872,success,4137
PE000014935,T00014117,1,eSewa,2025-03-16 18:31:09,1096,success,14554
PE000014936,T00014118,1,Cash,2024-02-19 12:31:32,1170,success,4236
PE000014937,T00014119,1,FonePay,2024-05-01 20:20:50,1546,success,551
PE000014938,T00014120,1,eSewa,2025-04-02 19:01:24,1279,success,2850
PE000014939,T00014121,1,Cash,2024-06-15 15:00:20,2036,success,2591
PE000014940,T00014122,1,Cash,2025-03-13 12:46:25,1424,success,444
PE000014941,T00014123,1,IME Pay,2025-11-10 20:45:15,1072,success,12264
PE000014942,T00014124,1,Cash,2025-05-27 12:44:54,875,success,2105
PE000014943,T00014125,1,Cash,2024-02-18 12:20:53,867,success,2277
PE000014944,T00014126,1,eSewa,2025-11-15 11:48:48,2255,success,9716
PE000014945,T00014127,1,IME Pay,2025-03-08 17:55:39,412,success,3561
PE000014946,T00014128,1,FonePay,2024-08-18 14:33:13,1663,success,128
PE000014947,T00014129,1,FonePay,2024-02-15 17:37:36,916,success,13030
PE000014948,T00014130,1,IME Pay,2025-02-22 07:15:35,1062,success,3072
PE000014949,T00014131,1,FonePay,2025-04-02 18:07:09,702,success,15291
PE000014950,T00014132,1,Khalti,2024-12-27 18:14:04,1028,success,1237
PE000014951,T00014133,1,Cash,2024-01-18 18:32:03,1875,success,575
PE000014952,T00014134,1,Khalti,2024-05-04 11:47:20,1761,success,5595
PE000014953,T00014135,1,Khalti,2024-11-25 19:34:10,1043,success,9777
PE000014954,T00014136,1,eSewa,2025-10-24 17:41:47,1274,success,22098
PE000014955,T00014137,1,FonePay,2025-08-04 12:10:48,2164,success,1990
PE000014956,T00014138,1,Card,2024-02-01 18:18:01,1528,success,12977
PE000014957,T00014139,1,eSewa,2025-08-09 14:55:17,2109,success,119
PE000014958,T00014140,1,eSewa,2025-09-17 13:52:44,627,success,1235
PE000014959,T00014141,1,Khalti,2025-08-17 20:13:53,1507,success,947
PE000014960,T00014142,1,FonePay,2024-03-24 16:23:52,785,success,18355
PE000014961,T00014143,1,eSewa,2024-11-06 19:29:11,1712,success,25972
PE000014962,T00014144,1,eSewa,2025-07-16 18:30:50,2441,success,1262
PE000014963,T00014145,1,Card,2025-06-15 18:11:34,971,retry,6274
PE000014964,T00014145,2,Card,2025-06-15 18:11:40,2041,success,6274
PE000014965,T00014146,1,Khalti,2025-11-20 08:51:27,1324,success,202
PE000014966,T00014147,1,FonePay,2024-03-30 15:55:35,881,retry,4918
PE000014967,T00014147,2,FonePay,2024-03-30 15:55:41,1462,success,4918
PE000014968,T00014148,1,IME Pay,2024-07-15 15:10:44,745,success,5688
PE000014969,T00014149,1,FonePay,2025-10-30 19:55:21,1510,success,1514
PE000014970,T00014150,1,Card,2025-06-01 11:51:35,1388,success,18167
PE000014971,T00014151,1,FonePay,2025-01-19 16:47:22,1153,success,2554
PE000014972,T00014152,1,eSewa,2025-10-21 15:20:56,1647,success,9542
PE000014973,T00014153,1,Card,2025-02-21 13:54:16,2068,success,14889
PE000014974,T00014154,1,Khalti,2025-05-25 10:31:46,1234,success,2839
PE000014975,T00014155,1,IME Pay,2024-02-06 16:31:08,607,success,16915
PE000014976,T00014156,1,Card,2025-11-27 20:00:32,1411,success,7416
PE000014977,T00014157,1,Card,2025-08-22 10:35:01,2001,success,940
PE000014978,T00014158,1,Khalti,2025-10-30 19:13:59,950,success,2137
PE000014979,T00014159,1,eSewa,2026-01-06 19:14:29,1813,success,3989
PE000014980,T00014160,1,Khalti,2026-03-13 21:37:13,120,success,399
PE000014981,T00014161,1,Card,2026-02-08 20:48:04,1161,success,1702
PE000014982,T00014162,1,Cash,2024-02-23 14:35:43,1491,success,1683
PE000014983,T00014163,1,eSewa,2024-01-27 19:22:57,1307,success,3053
PE000014984,T00014164,1,FonePay,2025-02-28 18:48:21,842,success,5273
PE000014985,T00014165,1,IME Pay,2025-12-20 17:38:33,1946,success,4088
PE000014986,T00014166,1,FonePay,2025-10-19 18:11:44,886,success,510
PE000014987,T00014167,1,IME Pay,2026-01-27 10:30:07,2652,retry,11377
PE000014988,T00014167,2,IME Pay,2026-01-27 10:30:13,1980,success,11377
PE000014989,T00014168,1,Khalti,2024-05-04 20:51:42,2383,success,226
PE000014990,T00014169,1,FonePay,2025-05-08 18:55:57,876,success,7260
PE000014991,T00014170,1,eSewa,2024-12-14 13:32:49,1348,success,18266
PE000014992,T00014171,1,FonePay,2025-07-10 18:03:07,663,success,10074
PE000014993,T00014172,1,eSewa,2025-01-04 10:43:40,1679,success,642
PE000014994,T00014173,1,FonePay,2025-12-27 19:10:25,854,success,9646
PE000014995,T00014174,1,Khalti,2024-09-23 12:20:16,301,success,13528
PE000014996,T00014175,1,eSewa,2024-02-25 15:40:21,888,success,751
PE000014997,T00014176,1,Khalti,2025-11-02 15:34:45,519,success,151
PE000014998,T00014177,1,IME Pay,2024-01-24 11:40:59,737,success,212
PE000014999,T00014178,1,Card,2026-01-12 20:42:34,2061,retry,10515
PE000015000,T00014178,2,Card,2026-01-12 20:42:40,2911,success,10515
PE000015001,T00014179,1,Card,2024-09-20 18:10:42,1470,success,2077
PE000015002,T00014180,1,Khalti,2025-09-13 19:05:18,1949,success,344
PE000015003,T00014181,1,FonePay,2025-04-12 18:02:32,1627,success,910
PE000015004,T00014182,1,Khalti,2025-11-06 18:02:35,2080,retry,12204
PE000015005,T00014182,2,Khalti,2025-11-06 18:02:41,1691,success,12204
PE000015006,T00014183,1,Khalti,2024-09-07 08:17:33,1074,success,2159
PE000015007,T00014184,1,eSewa,2025-07-26 11:34:01,2393,success,2222
PE000015008,T00014185,1,Card,2026-03-25 11:21:40,1885,success,272
PE000015009,T00014186,1,IME Pay,2025-02-16 19:10:08,1436,success,5018
PE000015010,T00014187,1,Khalti,2024-07-20 20:49:58,1630,success,520
PE000015011,T00014188,1,Cash,2025-01-04 11:09:10,797,success,2486
PE000015012,T00014189,1,Khalti,2025-10-12 18:50:50,2051,success,20471
PE000015013,T00014190,1,Card,2025-12-19 11:27:06,1189,success,1075
PE000015014,T00014191,1,Card,2026-01-31 20:59:42,1432,success,3501
PE000015015,T00014192,1,Cash,2025-12-20 11:25:57,1015,success,1739
PE000015016,T00014193,1,Card,2026-02-08 18:40:10,1147,success,1924
PE000015017,T00014194,1,Khalti,2025-10-30 14:12:22,1774,success,2289
PE000015018,T00014195,1,ConnectIPS,2026-01-23 08:33:09,1787,success,16556
PE000015019,T00014196,1,FonePay,2026-03-21 13:28:53,773,success,8535
PE000015020,T00014197,1,Card,2024-11-17 16:41:04,1997,success,15253
PE000015021,T00014198,1,eSewa,2025-12-30 16:10:49,2041,success,1250
PE000015022,T00014199,1,Cash,2025-09-06 14:05:58,699,success,332
PE000015023,T00014200,1,IME Pay,2025-04-26 16:06:34,1560,success,391
PE000015024,T00014201,1,Khalti,2025-10-10 14:06:31,616,success,4278
PE000015025,T00014202,1,Khalti,2025-03-24 20:40:24,2172,success,1820
PE000015026,T00014203,1,eSewa,2025-12-05 17:41:40,1822,success,13402
PE000015027,T00014204,1,IME Pay,2024-10-09 13:08:23,1561,success,15008
PE000015028,T00014205,1,Cash,2025-09-26 11:19:25,1927,success,19190
PE000015029,T00014206,1,Cash,2024-12-28 21:46:49,2634,success,3537
PE000015030,T00014207,1,eSewa,2024-01-16 19:20:01,1395,success,15421
PE000015031,T00014208,1,Khalti,2024-10-25 12:29:37,2226,success,2289
PE000015032,T00014209,1,FonePay,2026-02-22 13:57:53,938,success,6440
PE000015033,T00014210,1,IME Pay,2024-08-23 19:10:31,1531,success,28060
PE000015034,T00014211,1,eSewa,2025-04-20 13:12:58,857,success,1218
PE000015035,T00014212,1,IME Pay,2024-01-12 19:29:34,1269,success,11624
PE000015036,T00014213,1,Card,2025-11-02 23:25:10,1149,success,25713
PE000015037,T00014214,1,eSewa,2025-08-13 21:01:08,1408,success,3350
PE000015038,T00014215,1,FonePay,2024-10-28 18:37:34,1020,success,10684
PE000015039,T00014216,1,Cash,2026-02-11 21:31:42,1639,success,11274
PE000015040,T00014217,1,Card,2024-01-27 11:16:14,1016,success,2176
PE000015041,T00014218,1,eSewa,2025-12-14 09:09:14,936,success,1852
PE000015042,T00014219,1,ConnectIPS,2025-03-03 17:29:45,788,success,441
PE000015043,T00014220,1,Card,2025-12-14 09:51:21,1268,success,5884
PE000015044,T00014221,1,IME Pay,2024-02-18 18:12:04,362,success,10814
PE000015045,T00014222,1,Cash,2024-08-20 21:54:59,1714,success,4468
PE000015046,T00014223,1,Khalti,2024-12-21 19:36:19,1268,success,18331
PE000015047,T00014224,1,FonePay,2024-05-27 17:11:09,1660,success,1428
PE000015048,T00014225,1,FonePay,2025-01-07 17:37:37,1975,success,23420
PE000015049,T00014226,1,Cash,2024-05-21 15:09:23,1854,success,1567
PE000015050,T00014227,1,Cash,2024-04-05 19:42:06,1298,success,7490
PE000015051,T00014228,1,Card,2026-02-21 17:27:21,2692,success,6986
PE000015052,T00014229,1,eSewa,2025-09-06 10:11:18,889,success,1820
PE000015053,T00014230,1,Cash,2024-12-27 18:56:31,2059,success,33
PE000015054,T00014231,1,Khalti,2024-05-04 20:38:54,521,success,7353
PE000015055,T00014232,1,Cash,2025-07-01 10:52:28,1253,success,2671
PE000015056,T00014233,1,Cash,2025-07-25 11:24:46,818,success,880
PE000015057,T00014234,1,FonePay,2025-10-19 20:35:49,1209,success,16009
PE000015058,T00014235,1,Cash,2025-09-03 17:40:04,2121,success,11232
PE000015059,T00014236,1,FonePay,2025-09-28 18:45:23,2195,success,20361
PE000015060,T00014237,1,Card,2024-10-16 14:40:18,2403,success,5752
PE000015061,T00014238,1,Khalti,2025-11-16 17:19:12,2126,success,11682
PE000015062,T00014239,1,Khalti,2025-08-02 21:39:48,1391,success,9888
PE000015063,T00014240,1,Card,2025-03-28 18:06:26,1673,success,6294
PE000015064,T00014241,1,eSewa,2026-03-22 18:56:59,1577,success,2468
